id,v_21,v_32,v_15,v_4,v_1,v_8,v_12,v_25,v_20,v_18,v_3,v_11,v_14,v_26,v_27,v_30,v_9,v_31,v_28,v_13,v_33,v_17,v_19,v_29,v_23,v_24,v_10,v_5,v_6,v_22,v_0,v_7,v_2,v_16,v_34,v_35,v_36,v_37,v_38,v_39,v_40,label
2216,6,94,13,165,1,4,16,111,174,107,80,1,1,1,0,0,1,30,0,23,38,55,27,28,10,24,30,45,21,34,20,25.2,0.3,0.07999999999999996,15,52,8,5,17,63,9,1
2217,3,116,10,148,1,1,16,181,251,36,45,0,0,0,1,0,0,36,0,14,29,49,19,16,3,15,25,40,8,13,12,10.8,1.4,1.74,9,90,12,24,58,28,2,0
2218,3,89,13,100,1,1,16,110,168,310,207,1,0,0,1,0,1,26,0,14,29,50,24,17,3,15,25,39,14,24,12,8.9,1.4,3.51,8,65,50,18,16,55,0,1
2219,3,116,10,167,0,1,16,181,251,103,87,0,0,0,1,0,0,39,0,14,28,49,22,17,3,15,24,37,13,24,12,7.6,2.6,0.32,9,59,42,23,21,11,3,1
2220,3,50,10,17,1,3,16,1,33,103,17,0,0,0,0,1,0,26,0,14,23,41,18,6,3,15,19,31,8,13,12,9.4,-0.8,-3.12,3,47,38,15,23,51,5,0
2221,3,6,10,121,1,1,16,110,251,30,44,0,0,0,1,0,1,29,0,14,31,49,25,19,3,15,27,39,15,26,12,12.7,3.7,-1.7,8,26,27,4,59,45,1,1
2222,33,50,10,121,1,3,16,5,168,11,31,0,0,0,1,0,0,51,0,14,30,48,21,19,4,15,26,38,8,13,12,16.2,0.3,-0.92,9,86,15,13,19,34,5,0
2223,3,89,10,54,1,1,16,181,168,103,87,1,0,0,1,0,0,27,0,14,29,47,24,20,3,15,25,37,14,26,12,12.7,3.7,-1.7,6,22,27,15,59,18,1,1
2224,3,50,10,20,0,17,16,110,168,103,39,0,0,0,1,0,0,45,0,26,37,55,32,22,3,23,30,42,19,29,12,8.9,1.4,3.51,8,16,20,20,21,22,0,1
2225,3,166,10,121,1,1,16,1,6,23,104,0,0,0,1,1,0,28,0,14,30,48,25,21,3,22,29,42,17,28,12,11.1,0.6,2.02,9,65,21,25,50,74,3,1
2226,3,92,10,96,1,1,16,165,242,121,131,0,0,0,1,1,0,30,0,14,28,52,21,19,3,15,24,41,11,24,12,9.4,-0.8,-3.12,1,85,0,33,1,33,4,0
2227,10,13,18,161,1,9,19,166,243,10,14,0,0,1,0,1,1,32,0,21,33,59,19,15,11,18,29,49,15,20,20,8.6,9.6,7.32,2,30,34,27,63,41,12,0
2228,3,6,10,155,1,1,16,5,60,11,17,1,0,1,0,0,0,26,0,14,29,48,23,18,3,15,25,42,12,24,12,11.1,0.6,2.02,8,16,29,12,30,46,5,0
2229,33,116,10,102,1,1,16,181,251,103,79,0,0,0,1,0,1,44,0,14,29,51,24,17,3,15,25,45,11,24,12,10.8,1.4,1.74,5,82,44,19,11,3,5,1
2230,3,143,10,121,1,1,16,110,168,103,87,0,0,1,1,1,0,32,0,14,31,57,20,16,4,15,27,47,10,23,13,12.7,3.7,-1.7,5,22,48,39,21,60,5,0
2231,12,13,10,62,1,6,21,192,259,20,89,0,1,1,0,1,0,28,0,21,33,55,26,22,8,16,33,39,16,26,18,9.9,2.4,9.51,8,30,4,15,52,77,5,2
2232,4,6,13,20,0,1,16,165,242,3,5,1,0,0,1,1,0,45,0,14,29,41,18,6,3,15,25,31,8,13,12,9.4,-0.8,-3.12,4,61,24,15,54,24,4,0
2233,3,116,10,96,1,9,16,1,6,103,39,1,0,1,0,1,0,32,0,14,28,46,18,6,3,15,24,36,8,13,12,12.7,3.7,-1.7,0,84,1,25,38,78,2,0
2234,3,89,10,100,1,1,16,110,251,103,87,1,0,0,1,0,1,28,0,14,29,48,24,17,3,15,25,39,14,25,12,13.9,-0.3,0.79,8,31,0,15,40,0,3,1
2235,3,89,11,102,1,1,16,110,168,38,70,1,0,0,1,0,1,26,0,14,29,50,19,16,4,15,25,37,8,13,12,12.7,3.7,-1.7,3,20,46,16,37,36,2,0
2236,3,6,10,54,1,1,16,1,278,30,70,1,0,0,1,1,0,28,0,14,29,47,22,18,3,15,25,39,10,24,12,10.8,1.4,1.74,4,65,8,0,35,10,0,2
2237,3,147,12,102,1,1,16,5,60,11,17,0,0,0,1,1,0,27,0,14,29,55,21,18,3,15,25,40,12,24,12,12.7,3.7,-1.7,2,99,31,8,20,54,0,2
2238,3,6,10,148,1,1,16,1,251,23,87,0,0,0,1,1,0,27,0,14,28,46,23,16,3,15,24,36,12,25,12,9.4,-0.8,-3.12,5,80,48,0,16,25,5,1
2239,6,7,11,104,1,1,21,185,13,112,91,1,1,1,0,1,0,27,0,21,32,49,29,24,7,20,25,41,18,30,17,9.4,1.2,2.88,5,15,22,19,28,70,10,1
2240,3,6,13,54,1,1,16,181,251,103,79,1,0,0,1,0,0,28,0,14,29,47,22,19,3,15,25,39,14,26,12,10.8,1.4,1.74,7,23,4,33,36,57,2,1
2241,3,157,10,52,1,14,16,3,60,103,45,0,0,0,1,1,0,28,0,14,29,53,22,16,3,15,25,44,12,25,12,12.4,0.5,1.79,1,66,23,26,18,11,2,2
2242,3,89,10,121,1,1,16,181,251,103,79,1,0,0,1,0,1,27,0,14,30,49,25,19,3,15,27,39,16,26,12,15.5,2.8,-4.06,8,48,19,28,56,6,3,1
2243,4,6,10,102,1,1,16,110,278,23,70,0,0,0,1,1,0,41,0,17,32,52,27,18,3,17,26,40,15,24,12,12.7,3.7,-1.7,3,58,13,7,51,60,5,1
2244,11,15,17,155,1,4,22,3,10,13,13,0,1,1,0,1,1,35,0,15,33,61,25,18,9,24,27,51,15,30,17,22.2,5.3,8.08,3,33,46,44,16,8,4,2
2245,3,89,14,148,1,1,16,110,220,38,70,1,0,0,1,0,1,27,0,14,28,49,21,16,3,15,24,37,12,24,13,7.6,2.6,0.32,5,89,27,1,3,7,0,2
2246,3,147,10,102,1,1,16,181,251,103,87,1,0,1,1,0,0,27,0,14,29,54,20,17,3,15,25,44,9,24,12,7.6,2.6,0.32,3,76,32,34,0,29,4,0
2247,7,6,16,100,1,9,23,112,11,103,87,0,1,1,0,1,1,36,0,17,31,52,24,19,4,23,29,41,19,30,15,22.2,6.3,7.08,8,16,55,37,59,63,4,1
2248,3,6,10,155,1,1,16,183,251,103,45,0,0,0,1,1,1,27,0,14,29,49,23,20,3,15,25,39,14,26,12,10.8,1.4,1.74,9,93,46,10,45,2,0,1
2249,3,6,10,17,1,1,16,1,6,12,31,1,0,0,1,0,0,27,0,14,23,41,18,6,3,15,19,31,8,13,12,10.8,1.4,1.74,7,84,9,40,51,77,0,1
2250,3,157,10,59,1,14,16,110,60,12,39,0,0,1,0,1,0,31,0,14,28,46,18,6,3,15,24,36,8,13,12,15.5,2.8,-4.06,9,51,33,19,27,4,4,0
2251,3,157,10,59,1,14,16,183,168,103,44,1,0,0,1,1,0,27,0,14,28,50,20,18,3,15,24,41,11,24,12,12.4,0.5,1.79,3,77,18,22,59,60,4,2
2252,3,116,10,55,1,1,16,110,6,103,104,1,0,0,1,0,0,34,0,14,29,48,24,22,3,15,25,39,14,27,12,8.9,1.4,3.51,2,34,25,38,23,28,4,1
2253,8,121,11,29,1,9,22,186,258,31,37,0,0,1,0,1,1,51,0,20,36,56,29,19,3,16,27,42,15,32,19,15.8,3.4,5.74,11,25,28,23,20,21,3,1
2254,3,6,11,100,1,1,16,127,220,3,79,1,0,0,1,0,0,27,0,14,29,49,24,20,3,15,25,39,14,27,12,7.6,2.6,0.32,3,64,36,22,33,58,5,1
2255,3,6,10,100,1,1,16,165,242,3,5,1,0,0,1,0,0,26,0,14,29,50,22,17,3,15,25,40,12,23,12,7.6,2.6,0.32,1,8,33,30,48,38,0,1
2256,3,157,10,52,1,14,16,110,168,103,70,1,0,1,1,1,0,29,0,14,29,48,24,21,3,15,25,37,14,28,12,12.4,0.5,1.79,2,63,39,4,4,0,0,1
2257,3,116,10,59,1,8,16,165,251,3,5,1,0,0,1,1,0,51,0,14,28,41,18,6,3,15,24,31,8,13,12,7.6,2.6,0.32,7,34,34,1,25,53,3,0
2258,3,6,10,102,1,1,16,1,6,310,412,0,0,0,1,1,0,28,0,14,29,49,24,19,3,15,25,38,14,25,12,8.9,1.4,3.51,9,52,34,14,18,77,4,1
2259,3,89,20,59,1,8,16,113,14,37,53,0,1,1,0,1,0,34,0,19,35,50,25,25,3,17,32,37,16,14,12,17.4,1.2,3.88,6,28,24,32,11,42,7,2
2260,9,6,18,157,1,10,22,190,259,32,80,0,1,1,0,1,1,33,0,18,31,54,31,27,6,19,30,43,16,31,21,13.7,12.7,6.3,12,78,54,35,26,79,6,0
2261,3,6,10,100,1,1,16,3,137,12,104,1,0,0,1,0,0,28,0,14,29,47,24,18,3,15,25,38,14,25,12,11.1,0.6,2.02,7,54,37,22,52,69,3,1
2262,3,116,10,20,0,1,16,1,168,30,39,0,0,0,1,0,1,35,0,14,29,57,19,16,3,15,25,44,8,13,12,8.9,1.4,3.51,9,32,24,9,12,14,1,0
2263,4,12,13,124,1,9,18,117,175,107,78,0,1,1,0,1,1,30,0,18,33,58,28,21,6,16,33,46,16,27,13,13.1,3.6,4.02,10,37,21,29,37,64,10,1
2264,3,92,10,121,1,1,16,181,251,36,45,1,0,0,1,0,1,27,0,14,31,49,25,19,3,15,27,39,15,26,12,12.7,3.7,-1.7,9,21,35,22,26,77,2,1
2265,3,12,11,19,1,6,17,10,8,28,39,0,1,1,0,1,1,35,0,16,29,43,27,9,7,24,25,34,14,21,15,17.2,6.3,0.07999999999999996,12,93,1,15,40,12,11,1
2266,3,6,10,155,1,1,16,1,168,23,39,0,0,0,1,1,0,27,0,14,29,52,22,18,3,15,25,41,11,25,12,7.6,2.6,0.32,0,42,22,9,20,18,1,2
2267,3,89,10,17,1,1,16,1,6,23,104,0,0,0,0,1,0,27,0,14,23,41,18,6,3,15,19,31,8,13,12,10.8,1.4,1.74,7,11,0,33,10,35,4,0
2268,3,6,15,96,1,1,16,183,278,103,87,1,0,0,1,0,0,28,0,14,28,49,22,18,3,15,24,39,13,24,12,11.1,0.6,2.02,1,23,27,27,44,34,3,1
2269,3,6,10,148,1,1,16,1,6,30,87,0,0,0,1,1,1,26,0,14,29,49,24,18,3,15,25,38,13,26,12,13.9,-0.3,0.79,9,56,9,6,54,47,5,1
2270,3,89,12,148,1,1,16,183,278,38,79,1,1,0,1,0,1,26,0,14,29,51,23,18,3,15,25,42,13,25,12,11.1,0.6,2.02,9,97,44,12,56,59,5,1
2271,3,89,12,59,1,1,16,181,251,103,70,0,0,0,1,1,0,26,0,14,28,51,18,6,3,15,24,41,10,24,16,7.6,2.6,0.32,0,95,29,34,42,63,3,0
2272,8,15,13,158,1,8,22,10,295,24,14,1,1,1,0,1,1,33,0,22,32,54,31,19,8,23,31,43,14,14,17,16.2,4.3,5.08,10,40,47,20,9,17,5,0
2273,3,6,10,96,1,1,16,1,33,106,104,1,0,0,1,0,0,27,0,14,28,50,22,18,3,15,24,41,12,25,12,8.9,1.4,3.51,5,53,3,17,46,34,3,2
2274,4,116,11,96,1,1,16,181,251,103,79,0,0,0,1,0,0,58,0,14,28,53,21,19,4,15,24,39,13,25,12,9.4,-0.8,-3.12,1,98,30,3,32,17,0,2
2275,3,89,10,54,1,1,16,110,168,38,70,0,0,0,1,1,0,26,0,14,29,48,24,18,3,15,25,41,13,23,16,16.2,0.3,-0.92,7,46,3,7,58,9,1,2
2276,3,147,10,148,1,1,16,110,168,7,13,0,0,1,1,0,0,28,0,14,29,53,23,18,3,15,25,39,13,27,12,13.9,-0.3,0.79,6,95,35,29,20,57,3,2
2277,3,6,14,100,1,3,16,1,278,103,31,0,0,1,1,0,0,26,0,14,29,47,24,18,3,15,25,37,14,25,12,10.8,1.4,1.74,5,37,50,25,32,13,0,1
2278,10,144,18,65,1,13,17,174,254,43,46,0,1,1,0,1,1,44,1,25,31,55,22,26,12,16,32,45,10,28,12,12.6,3.6,0.32,10,7,27,44,56,7,11,0
2279,3,89,13,100,1,1,16,110,168,23,70,1,0,0,1,0,0,27,0,14,29,48,24,18,3,15,25,38,14,25,12,11.1,0.6,2.02,2,90,46,18,54,53,4,1
2280,4,116,10,167,0,12,16,183,278,38,79,0,0,0,1,1,0,47,0,14,28,50,18,6,3,15,24,36,9,23,12,12.7,3.7,-1.7,0,15,41,34,37,51,3,0
2281,4,116,10,17,1,12,16,181,251,103,87,0,0,0,1,1,0,44,0,14,23,41,18,6,3,15,19,31,8,13,12,10.8,1.4,1.74,3,41,34,28,49,44,1,0
2282,3,116,10,55,1,1,16,110,168,38,70,1,0,0,1,0,0,32,0,14,29,48,24,20,3,15,25,41,13,26,12,13.9,-0.3,0.79,6,80,30,14,25,7,2,1
2283,3,89,14,148,1,1,16,1,168,30,44,0,0,0,1,0,0,29,0,14,28,48,21,18,3,15,24,37,12,25,13,7.6,2.6,0.32,5,12,46,39,38,41,4,2
2284,4,157,10,52,1,14,16,181,278,103,39,0,0,0,1,0,0,51,0,14,29,49,24,20,3,15,25,40,14,28,12,15.5,2.8,-4.06,8,21,18,40,19,36,3,1
2285,8,91,20,54,1,8,22,5,8,108,112,0,0,1,0,1,1,27,0,16,32,55,31,23,10,22,28,42,20,27,17,17.1,4.6,10.02,15,18,24,9,12,75,5,0
2286,3,6,10,76,1,1,16,110,6,103,87,1,0,0,0,0,0,33,0,14,28,55,22,19,5,15,24,41,12,27,12,9.4,-0.8,-3.12,4,30,46,28,24,1,1,0
2287,3,89,14,54,1,1,16,181,251,103,87,1,0,0,0,0,0,26,0,14,29,50,22,17,4,15,25,37,14,25,12,7.6,2.6,0.32,3,94,7,5,4,18,1,1
2288,3,6,12,76,1,1,16,181,251,121,131,0,0,0,1,0,0,27,0,14,28,48,23,20,3,15,24,36,13,28,12,7.6,2.6,0.32,5,39,18,22,52,29,2,1
2289,8,118,11,172,1,10,20,9,13,21,93,0,1,1,0,1,1,37,0,17,30,53,22,9,11,18,28,40,16,20,12,21.4,6.5,10.79,12,21,27,10,45,64,5,0
2290,4,116,10,102,1,12,16,181,168,103,104,0,0,0,1,1,0,61,0,21,34,53,20,21,10,19,28,41,11,23,16,16.2,0.3,-0.92,0,48,45,39,37,52,0,1
2291,3,6,14,121,1,1,16,110,251,38,70,1,0,0,1,0,0,27,0,14,31,50,26,19,4,15,27,40,16,26,13,9.4,-0.8,-3.12,7,66,46,27,27,53,0,1
2292,3,116,10,121,1,1,16,1,168,30,31,0,1,0,1,0,0,34,0,14,30,52,23,17,3,15,27,44,13,25,12,16.2,0.3,-0.92,2,51,3,36,47,69,4,2
2293,3,6,11,59,1,1,16,110,168,103,87,1,0,0,1,1,0,26,0,14,28,46,18,6,3,15,24,36,8,13,12,9.4,-0.8,-3.12,9,97,8,38,16,34,3,2
2294,3,6,10,54,1,1,16,1,251,103,87,1,0,0,1,0,1,28,0,14,29,47,24,18,3,15,25,37,14,24,12,12.4,0.5,1.79,8,90,0,26,29,22,3,1
2295,3,50,12,76,1,3,16,181,195,121,104,0,0,0,0,1,0,49,0,14,28,50,18,6,7,15,24,40,8,13,15,10.8,1.4,1.74,4,41,24,31,10,78,5,0
2296,3,116,11,148,1,1,16,165,242,3,5,1,0,0,1,0,0,36,0,14,28,46,18,6,3,15,24,36,8,13,12,7.6,2.6,0.32,8,27,11,23,54,23,3,0
2297,11,14,18,101,1,3,24,11,39,15,19,0,1,1,0,1,1,33,0,16,35,59,26,26,3,15,29,42,14,33,17,11.6,4.6,4.32,4,43,56,38,15,7,3,2
2298,11,8,19,104,1,7,20,188,285,107,96,0,1,1,1,1,1,34,0,22,37,60,28,23,6,24,33,42,19,32,19,15.1,3.6,8.02,14,51,52,39,43,64,1,1
2299,3,92,10,121,1,1,16,183,251,23,87,1,0,0,1,0,1,28,0,14,30,51,25,18,3,15,27,39,16,26,12,15.5,2.8,-4.06,9,55,8,6,8,74,2,1
2300,3,50,10,155,1,17,16,110,6,23,79,0,0,0,1,1,0,33,0,14,29,47,24,20,3,15,25,37,14,26,12,11.1,0.6,2.02,0,85,47,34,39,37,4,1
2301,3,6,10,96,1,1,16,183,168,103,44,0,0,0,1,1,0,26,0,14,28,52,20,19,3,15,24,42,11,25,12,8.9,1.4,3.51,0,47,8,10,37,42,5,2
2302,33,116,10,148,1,1,16,3,6,12,87,0,0,1,0,1,0,61,0,14,29,52,21,20,3,15,25,37,8,13,12,12.7,3.7,-1.7,7,64,14,4,47,7,0,0
2303,10,162,10,57,1,23,23,5,280,8,87,0,1,1,0,1,1,33,0,20,31,62,24,25,5,20,27,47,15,27,17,21.5,3.8,-4.06,11,99,16,20,36,66,0,0
2304,11,7,19,99,1,2,24,118,172,110,31,0,1,1,0,1,1,29,0,14,37,54,29,24,6,17,33,44,18,26,14,10.4,8.2,-1.12,7,30,10,19,42,10,7,0
2305,3,6,13,146,1,1,16,181,6,30,39,0,0,0,1,0,0,27,0,14,30,50,25,18,3,15,27,39,16,26,12,13.9,-0.3,0.79,6,24,46,17,21,20,4,1
2306,3,6,15,121,1,1,16,183,251,30,45,1,0,0,1,0,1,27,0,14,30,48,24,19,3,15,26,38,14,26,12,7.6,2.6,0.32,9,28,44,26,60,62,4,1
2307,3,6,10,155,1,1,16,1,60,12,31,1,0,0,1,0,0,26,0,14,29,49,24,17,3,15,25,38,14,24,12,11.1,0.6,2.02,0,37,50,23,17,22,5,0
2308,3,147,11,148,1,1,16,5,168,7,70,1,0,0,1,1,0,30,0,14,29,53,18,6,3,15,25,37,8,13,12,16.2,0.3,-0.92,3,75,34,5,5,67,2,0
2309,3,6,10,155,1,1,16,5,33,23,45,1,0,0,0,1,0,37,0,14,29,49,24,22,3,15,25,37,13,26,12,11.1,0.6,2.02,5,18,21,36,41,10,5,2
2310,3,95,21,155,1,4,19,184,285,40,70,0,1,1,0,1,1,29,0,19,37,55,24,17,12,19,30,47,12,32,13,14.4,0.2,-3.12,14,56,54,9,53,73,7,0
2311,3,166,10,59,1,1,16,1,168,12,44,1,0,0,1,1,0,28,0,18,32,53,27,19,3,17,26,40,14,26,12,11.1,0.6,2.02,3,65,49,11,17,43,4,0
2312,10,155,15,169,1,9,20,188,252,106,90,0,1,1,1,1,1,47,0,23,32,52,25,25,11,22,27,36,14,28,12,19.8,2.4,6.74,5,74,34,31,8,49,9,0
2313,3,6,12,17,1,1,16,31,6,36,45,1,0,0,0,0,0,29,0,14,23,41,18,6,3,15,19,31,8,13,12,9.4,-0.8,-3.12,2,98,49,38,10,32,5,0
2314,3,6,13,121,1,1,16,110,168,103,70,1,0,0,1,0,0,26,0,14,30,48,25,19,3,15,27,39,16,25,12,12.4,0.5,1.79,7,30,8,4,33,40,0,1
2315,3,6,10,158,1,1,16,110,168,30,70,0,0,0,1,0,1,26,0,14,29,49,23,19,3,15,25,38,14,26,12,9.4,-0.8,-3.12,2,27,47,25,42,8,4,1
2316,3,6,10,96,1,1,16,1,278,12,87,0,0,0,1,0,1,26,0,14,28,47,23,22,3,15,24,36,13,28,12,15.5,2.8,-4.06,8,21,12,22,30,68,3,1
2317,3,6,10,55,1,1,16,1,6,23,87,1,0,0,1,1,1,28,0,14,29,51,22,19,3,15,25,39,8,13,12,12.4,0.5,1.79,7,34,48,3,3,32,4,0
2318,3,6,10,55,1,1,16,181,123,121,131,0,0,0,1,0,0,26,0,14,28,46,23,19,3,15,24,36,13,25,12,7.6,2.6,0.32,3,72,37,25,35,37,1,1
2319,4,116,10,20,0,1,16,181,60,103,104,0,0,0,1,1,0,52,0,19,34,62,27,18,3,23,30,47,17,24,12,12.4,0.5,1.79,6,90,16,24,20,1,1,2
2320,3,6,10,55,1,1,16,181,251,103,13,0,0,0,1,0,0,28,0,14,28,49,23,20,5,15,24,37,12,24,14,9.4,-0.8,-3.12,9,93,38,14,46,13,4,1
2321,3,89,11,17,1,1,129,1,6,11,31,1,0,0,1,1,0,28,1,14,23,41,18,6,3,15,19,31,8,13,12,11.1,0.6,2.02,8,62,21,34,14,32,3,0
2322,4,154,15,103,1,5,22,188,170,106,86,0,1,1,0,1,1,37,0,17,34,47,18,6,11,20,30,43,16,26,18,21.2,1.3,8.08,11,38,40,8,13,6,10,2
2323,7,52,11,54,1,12,25,15,73,17,23,0,1,1,0,1,0,45,0,23,36,55,21,26,3,22,26,44,17,34,19,14.7,4.7,0.30000000000000004,13,16,33,27,35,23,2,0
2324,3,6,10,148,1,1,16,1,6,121,131,1,0,1,1,1,0,28,0,14,29,51,19,18,4,15,25,31,8,13,12,10.8,1.4,1.74,7,45,25,39,44,7,0,0
2325,3,116,10,52,1,1,16,183,251,103,39,0,0,0,1,1,0,38,0,14,29,51,24,17,3,15,25,41,13,24,12,13.9,-0.3,0.79,5,67,0,12,5,32,5,1
2326,3,6,10,17,1,1,16,183,6,30,13,0,0,0,1,1,0,29,0,14,23,41,18,6,3,15,19,31,8,13,12,13.9,-0.3,0.79,5,13,40,11,3,61,3,0
2327,3,6,10,17,1,1,16,3,33,12,17,1,0,0,1,1,0,26,0,14,23,41,18,6,3,15,19,31,8,13,12,7.6,2.6,0.32,6,99,38,16,11,71,0,2
2328,3,6,12,148,1,1,16,5,168,11,79,1,0,0,1,1,0,27,0,14,28,48,21,17,3,15,24,36,12,25,12,9.4,-0.8,-3.12,9,92,15,17,56,64,2,2
2329,4,116,10,54,1,1,16,5,6,11,44,0,0,0,1,0,1,38,0,15,29,49,24,19,4,15,25,40,13,25,12,13.9,-0.3,0.79,5,58,5,30,41,5,4,1
2330,3,50,10,55,1,3,16,181,251,38,70,0,0,0,1,0,0,40,0,18,33,61,22,17,5,18,28,44,11,24,14,15.5,2.8,-4.06,1,39,28,0,22,61,4,0
2331,3,6,15,121,1,1,16,183,168,30,45,1,0,0,1,0,0,26,0,14,30,52,25,19,3,15,27,44,15,25,12,15.5,2.8,-4.06,2,3,19,13,7,60,5,1
2332,3,6,11,121,1,1,16,12,33,11,31,1,0,0,1,1,0,26,0,14,31,49,25,17,3,15,27,39,15,24,12,10.8,1.4,1.74,6,24,11,15,10,69,5,1
2333,3,6,10,121,1,1,16,183,168,30,79,0,0,0,1,0,0,26,0,14,30,48,24,19,3,15,26,38,14,26,12,7.6,2.6,0.32,0,37,31,3,5,61,0,1
2334,3,160,19,62,1,16,20,5,177,25,21,0,1,1,0,1,1,35,0,18,36,59,28,24,4,22,26,44,11,34,14,14.7,9.7,3.3,6,60,15,44,43,47,7,2
2335,3,6,11,102,1,1,16,183,278,103,70,1,0,0,1,0,1,26,0,14,29,49,24,18,3,15,25,40,13,25,12,8.9,1.4,3.51,4,5,33,10,56,1,5,1
2336,3,116,10,55,1,1,16,181,168,103,70,1,0,0,1,0,0,36,0,14,28,54,22,17,4,15,24,42,12,23,12,12.7,3.7,-1.7,2,50,46,9,58,32,4,2
2337,8,121,12,60,1,13,23,114,177,34,35,0,1,1,0,1,1,34,0,17,28,54,26,27,5,24,33,45,13,27,14,10.8,1.4,1.74,10,70,16,9,56,36,7,2
2338,3,167,10,52,1,16,16,1,6,255,207,0,0,1,1,0,0,29,0,21,36,62,29,17,3,20,30,45,19,23,12,8.9,1.4,3.51,1,19,26,30,37,50,1,1
2339,3,147,10,121,1,1,16,1,168,103,79,1,0,0,1,0,0,28,0,14,30,49,25,19,3,15,27,39,16,27,12,13.9,-0.3,0.79,8,65,2,28,20,23,0,1
2340,3,6,11,158,1,1,16,5,6,12,44,0,0,0,1,0,0,29,0,14,29,49,23,19,3,15,25,40,13,27,12,9.4,-0.8,-3.12,6,4,39,22,24,42,0,1
2341,3,89,11,121,1,1,16,110,251,103,70,1,0,0,1,0,1,28,0,14,31,49,25,18,3,15,27,39,15,25,12,10.8,1.4,1.74,1,95,35,32,15,69,2,1
2342,3,6,14,102,1,1,16,5,168,12,87,1,0,0,0,1,0,27,0,14,29,41,18,6,3,15,25,31,8,13,12,8.9,1.4,3.51,3,12,13,39,18,59,3,0
2343,3,6,10,102,1,1,129,181,251,30,44,1,0,0,1,0,1,28,1,14,29,47,24,20,3,15,25,37,14,26,12,10.8,1.4,1.74,7,49,7,9,37,73,4,1
2344,5,7,19,102,1,6,16,183,255,34,75,0,0,0,0,1,1,35,0,19,33,52,28,25,6,23,30,39,14,35,17,18.4,0.5,8.79,9,56,19,23,34,33,3,1
2345,3,6,10,158,1,1,16,110,168,12,70,1,0,0,1,0,1,26,0,14,30,48,25,20,3,15,26,38,15,28,12,13.9,-0.3,0.79,5,30,50,15,1,35,1,1
2346,11,96,12,147,1,4,137,5,13,42,72,0,0,1,0,1,1,37,0,14,31,56,31,18,4,22,30,45,19,30,15,23.5,7.8,-4.06,7,1,56,11,7,40,7,1
2347,3,6,10,102,1,1,16,181,251,103,87,1,0,0,0,0,1,28,0,14,29,53,22,17,3,15,25,43,11,24,12,7.6,2.6,0.32,8,65,43,18,8,40,0,0
2348,3,147,12,17,1,1,16,181,278,38,70,1,0,0,1,0,0,29,0,14,23,41,18,6,3,15,19,31,8,13,12,9.4,-0.8,-3.12,5,49,30,20,17,17,3,0
2349,8,14,12,101,1,6,23,6,7,21,35,0,1,0,0,1,1,35,0,21,37,51,27,22,3,15,33,45,20,34,16,12.4,9.5,5.79,5,56,53,15,45,60,8,1
2350,3,89,11,96,1,1,16,1,278,23,70,1,0,0,1,0,1,26,0,14,28,50,21,19,3,15,24,42,11,24,12,8.9,1.4,3.51,6,66,10,22,29,34,0,2
2351,3,166,10,20,0,2,16,110,278,103,104,0,0,0,1,1,0,50,0,22,35,53,29,20,3,22,30,42,18,27,12,11.1,0.6,2.02,7,71,19,12,30,34,2,1
2352,8,77,17,157,1,9,21,183,254,105,38,0,1,0,0,1,1,35,0,21,35,48,32,26,8,23,30,47,20,26,19,12.8,4.4,9.74,15,107,28,23,5,8,7,1
2353,3,157,10,52,1,14,16,1,168,23,70,0,0,0,1,1,0,31,0,15,29,47,19,17,3,15,25,39,8,13,12,15.5,2.8,-4.06,8,27,26,12,19,15,1,0
2354,7,12,20,109,1,5,25,222,283,19,88,0,1,1,0,1,1,32,0,22,34,53,30,20,3,16,31,43,19,32,21,9.9,6.4,3.51,10,76,55,26,24,1,11,1
2355,3,147,10,20,0,1,16,110,251,64,44,0,0,0,1,1,0,32,0,14,29,54,18,6,6,15,25,37,8,13,12,16.2,0.3,-0.92,9,60,23,38,2,21,5,0
2356,12,92,23,63,1,5,20,18,6,27,45,0,1,1,1,1,1,32,0,19,30,52,27,26,6,24,31,45,17,25,13,19.5,11.8,-0.05999999999999961,7,83,50,34,28,56,2,1
2357,3,147,10,54,1,1,16,1,33,103,17,0,0,0,1,1,0,27,0,20,35,53,30,19,3,21,31,43,20,26,12,10.8,1.4,1.74,4,20,0,40,40,76,4,1
2358,3,147,10,146,1,1,16,3,60,12,17,0,0,0,1,0,0,33,0,16,30,51,21,19,3,16,27,41,11,24,16,10.8,1.4,1.74,7,49,42,34,36,33,4,2
2359,3,89,15,121,1,1,16,1,278,12,31,1,0,0,1,0,0,26,0,14,30,48,25,19,3,15,27,40,16,26,12,11.1,0.6,2.02,3,85,9,29,2,22,1,1
2360,3,6,10,100,1,1,16,181,278,103,87,0,0,0,1,0,1,27,0,14,29,48,23,18,3,15,25,38,14,25,12,12.7,3.7,-1.7,2,14,31,38,38,76,2,1
2361,3,6,10,121,1,1,16,110,168,315,412,1,0,0,1,0,0,27,0,14,30,53,23,17,3,15,26,40,14,24,12,11.1,0.6,2.02,3,100,21,27,30,44,2,2
2362,3,148,19,58,1,10,17,117,252,41,70,0,1,1,1,1,1,35,0,29,41,63,36,23,8,29,32,51,25,27,21,19.5,6.8,4.94,1,102,9,23,18,18,3,1
